name,tags
Yet Another Zombie Defense HD,"Zombies,Violent,Top-Down Shooter,Gore,Tower Defense,Strategy,Shooter,Arena Shooter,Base Building,Twin Stick Shooter,Isometric,Action,Survival,Co-op,Multiplayer,Indie,Online Co-Op,Local Multiplayer,4 Player Local,Local Co-Op"
GetsuFumaDen: Undying Moon,"Roguelike,Hack and Slash,Atmospheric,Difficult,Action Roguelike,Replay Value,Soundtrack,Dark Fantasy,2.5D,Roguevania,Action,Early Access,Roguelite,Combat,Controller,Violent,Singleplayer,Mythology,Indie,Swordplay"
60 Seconds!,"Survival,Post-apocalyptic,Singleplayer,Strategy,Simulation,Dark Humor,Funny,Indie,Adventure,Comedy,Choices Matter,Casual,Point & Click,Action,Difficult,War,Text-Based,2D,Dark Comedy,Roguelite"
TOGETHER BnB,"Early Access,Sexual Content,3D,Dating Sim,Open World,Simulation,FPS,Visual Novel,Life Sim,Adventure,Anime,Casual,RPG,Cute,Indie,Exploration,First-Person,Realistic,Beautiful,Walking Simulator"
Initial Drift Online,"Racing,Immersive Sim,Open World,Combat Racing,Life Sim,Driving,Physics,PvP,Automobile Sim,MMORPG,First-Person,Action,Third Person,Relaxing,Simulation,Anime,Atmospheric,Massively Multiplayer,1990's,Multiplayer"
Queen of the Otaku: THERE CAN ONLY BE ONE,"Adventure,Visual Novel,2D,Anime,Text-Based,Romance,Singleplayer,Story Rich,Hentai"
Airborne Kingdom,"City Builder,Exploration,Base Building,Building,Singleplayer,Sandbox,Resource Management,Relaxing,3D,Strategy,Steampunk,Colorful,Stylized,Economy,Atmospheric,Real-Time with Pause,Simulation,Indie,Casual,Sexual Content"
Dreamscaper,"Action Roguelike,Action,Roguelite,Indie,RPG,Dungeon Crawler,Singleplayer,Female Protagonist,Replay Value,Adventure,Great Soundtrack,Action RPG,Difficult,Hack and Slash,Roguelike,Atmospheric,Fantasy,Story Rich,Top-Down,Surreal"
Rock Simulator,"Casual,Psychological Horror,Indie,Simulation,Comedy,eSports,Memes,Relaxing,Multiplayer,God Game,Puzzle,Life Sim,Immersive Sim,Puzzle Platformer,3D,Cinematic,Colorful,Cute,Minimalist,Realistic"
Not For Broadcast,"Adventure,1980s,Dystopian,Choices Matter,Simulation,Dark Comedy,Story Rich,FMV,Multiple Endings,Choose Your Own Adventure,Political Sim,Management,Interactive Fiction,Political,Atmospheric,Point & Click,Alternate History,First-Person,Singleplayer,Indie"
Cafe Owner Simulator,"Design & Illustration,Economy,Simulation,Resource Management,Building,Singleplayer,Life Sim,Management,Base Building,Sandbox,Cooking,First-Person,Family Friendly,Casual,Funny,Immersive Sim,Realistic,Relaxing,Logic,3D"
Star Valor,"Space,Action,RPG,Sandbox,Loot,Exploration,Open World,Mining,Top-Down Shooter,Sci-fi,Procedural Generation,Atmospheric,Relaxing,Top-Down,Indie,Singleplayer,2.5D,2D,Aliens,Early Access"
The Infected,"Open World Survival Craft,Survival,Base Building,Open World,Building,Realistic,Sandbox,Exploration,City Builder,Action,Simulation,Horror,Mining,FPS,Survival Horror,Singleplayer,3D,First-Person,Crafting,Early Access"
Idle Champions of the Forgotten Realms,"Dungeons & Dragons,Free to Play,Strategy,Idler,Fantasy,Clicker,Adventure,Indie,Action,Management,Singleplayer,Puzzle,Casual,RPG,2D,Loot,Dungeon Crawler,Magic,LGBTQ+,Funny"
Ziggurat 2,"Action,Roguelike,Shooter,Action Roguelike,Arena Shooter,Dungeon Crawler,FPS,Roguelite,First-Person,Colorful,Fast-Paced,Fantasy,Magic,Old School,Choices Matter,Perma Death,Procedural Generation,3D,Medieval,Zombies"
Spaceflight Simulator,"Sandbox,Space Sim,Simulation,Space,2D,Exploration,Singleplayer,Science,Crafting,Early Access,Atmospheric,Spaceships,Physics,Building,Indie,2.5D,Realistic,Open World,Moddable,Sci-fi"
Titan Souls,"Souls-like,Pixel Graphics,Difficult,Indie,Action,Adventure,Singleplayer,Great Soundtrack,2D,Boss Rush,Top-Down,Atmospheric,Fantasy,Controller,Short,Retro,Action-Adventure,Puzzle,Strategy,Roguelike"
Mech Engineer,"Management,Character Customization,Dungeon Crawler,Simulation,Auto Battler,Resource Management,Strategy,Indie,Building,Early Access,Mechs,Real Time Tactics,Pixel Graphics,RTS,Realistic,Stylized,Singleplayer,2.5D,2D"
CARNAGE OFFERING Tower Defense,"Early Access,Tower Defense,Strategy,RTS,Sci-fi,Action,Indie,Aliens,Futuristic,Singleplayer,Top-Down,Replay Value,Controller,Touch-Friendly,Mining,Adventure,Time Management,Building,Sandbox,Realistic"
TRYP FPV : The Drone Racer Simulator,"Simulation,Racing,Sports,Realistic,First-Person,Early Access,Third Person,Indie,Singleplayer"
VA-11 Hall-A: Cyberpunk Bartender Action,"Cyberpunk,Visual Novel,Pixel Graphics,Story Rich,Female Protagonist,Dystopian,LGBTQ+,Choices Matter,Point & Click,Casual,Simulation,Anime,Memes,Transhumanism,2D,Adventure,Life Sim,Funny,Cute,Sci-fi"
Phantom Brigade,"Strategy,Mechs,Turn-Based Tactics,Turn-Based,Turn-Based Strategy,Turn-Based Combat,Tactical,Military,Action,RPG,Moddable,Procedural Generation,Sci-fi,Space,Management,Robots,Singleplayer,Futuristic,Inventory Management,Indie"
Apex Point,"Racing,Simulation,Automobile Sim,Open World,Realistic,Multiplayer,First-Person,3D,Third Person,Singleplayer,Early Access,Indie,Driving,Choose Your Own Adventure,Exploration,PvP"
Frontier Hunter: Erza’s Wheel of Fortune,"Early Access,Metroidvania,Anime,Action,Exploration,RPG,Female Protagonist,Action RPG,JRPG,Action-Adventure,Souls-like,Side Scroller,Adventure,2D Platformer,Platformer,Dungeon Crawler,Open World,Story Rich,Hack and Slash,Cute"
The Hong Kong Massacre,"Action,Bullet Time,Violent,Indie,Top-Down Shooter,Twin Stick Shooter,Gore,Top-Down,Shooter,Blood,Difficult,Shoot 'Em Up,Arcade,Story Rich,Singleplayer,2.5D,Realistic,Stylized,1990's,Atmospheric"
Alien Shooter,"Shooter,Action,Blood,Aliens,Horror,Gore,Top-Down,Action RPG,Sci-fi,Singleplayer,Isometric,RPG,Beat 'em up,Top-Down Shooter,Looter Shooter,Indie,Arcade,Atmospheric,Arena Shooter,Roguelike"
NEKOPARA Vol. 4,"Sexual Content,Hentai,Anime,Visual Novel,Nudity,First-Person,Cute,Mature,Story Rich,Singleplayer,Dating Sim,Casual,2D,Colorful,Adventure,Comedy,Hand-drawn,Choices Matter,Indie,Horror"
The Walking Dead: A New Frontier,"Zombies,Story Rich,Choices Matter,Adventure,Post-apocalyptic,Atmospheric,Episodic,Singleplayer,Survival,Gore,Action,Choose Your Own Adventure,Point & Click,Horror,Violent,Drama,Female Protagonist,Comic Book,Visual Novel,Casual"
Axiom Verge,"Metroidvania,Indie,Pixel Graphics,Platformer,Action,Great Soundtrack,2D,Sci-fi,Adventure,Retro,Exploration,Singleplayer,Atmospheric,Cyberpunk,Difficult,Side Scroller,Horror,Aliens,Shooter,Story Rich"
The Final Station,"Pixel Graphics,Post-apocalyptic,Survival,Indie,2D,Adventure,Zombies,Action,Atmospheric,Trains,Singleplayer,Story Rich,Resource Management,Horror,Shooter,Side Scroller,Great Soundtrack,Platformer,Sci-fi,Short"
Aimlabs,"Free to Play,FPS,Shooter,Simulation,Singleplayer,First-Person,Multiplayer,Action,eSports,Competitive,Casual,Indie,Early Access,Sniper,Adventure,Fast-Paced,Tactical,Difficult,Score Attack,Third-Person Shooter"
Iron Lung,"Horror,Atmospheric,Submarine,Psychological Horror,Underwater,Short,Indie,Pixel Graphics,Minimalist,Adventure,First-Person,Abstract,Sci-fi,3D,Walking Simulator,Exploration,Dark,Mystery,Dystopian,Surreal"
5D Chess With Multiverse Time Travel,"Chess,Survival Horror,Time Travel,Time Manipulation,Board Game,Puzzle,Difficult,Multiplayer,Turn-Based Strategy,Strategy,Turn-Based Tactics,Singleplayer,PvP,Gore,Artificial Intelligence,Indie,Dating Sim,Nudity,Sci-fi,Colorful"
ORX,"Roguelike Deckbuilder,Tower Defense,Building,Card Game,RPG,Roguelike,Replay Value,Deckbuilding,Difficult,Turn-Based,Singleplayer,Roguelite,Mouse only,2D,Procedural Generation,Fantasy,Casual,Early Access,Tabletop,Great Soundtrack"
The Walking Dead: Saints & Sinners,"VR,Zombies,Action,Gore,Adventure,Horror,Shooter,Survival Horror,Violent,Survival,RPG,Singleplayer,Choices Matter,Indie,Simulation,Strategy,Open World,First-Person,FPS,Action RPG"
Goobies,"Action Roguelike,Bullet Hell,Top-Down Shooter,Roguelite,3D,Casual,Vampire,Action,Singleplayer,RPG,Arcade,Action RPG,Retro,Score Attack,Dark Fantasy,Shoot 'Em Up,Shooter,Choices Matter,Stylized,Magic"
Fly Corp,"Casual,Transportation,Time Management,Strategy,Management,Minimalist,Jet,Simulation,Puzzle,Building,Logic,Sandbox,2D,Cute,Family Friendly,RTS,Abstract,Colorful,Experimental,Idler"
Dungeon Alchemist,"Software,Procedural Generation,Level Editor,Tabletop,Artificial Intelligence,Fantasy,Utilities,2.5D,3D,2D,RPG,Isometric,Top-Down,Atmospheric,Automation,Base Building,Moddable,Singleplayer,Dungeons & Dragons,Early Access"
Castlevania Advance Collection,"Metroidvania,Action,2D Platformer,Action-Adventure,Retro,Exploration,2D,Dark Fantasy,Singleplayer,Demons,Vampire,Classic,Pixel Graphics,Great Soundtrack,Platformer,Gothic,RPG,Violent,Horror,Action RPG"
Warbox,"Sandbox,Physics,Gore,War,Realistic,Action,Character Customization,Singleplayer,Artificial Intelligence,Combat,Violent,PvE,Tactical,Early Access,Destruction,3D,Immersive Sim,Vehicular Combat,Blood,Military"
Noble Fates,"Early Access,Colony Sim,Base Building,Survival,Medieval,Management,3D,Third Person,Top-Down,Sandbox,Strategy,Simulation,Mining,Crafting,Procedural Generation,Singleplayer,Trading,Nonlinear,Perma Death,Time Management"
Gravity Circuit,"Action,Indie,Platformer,2D,Pixel Graphics,Singleplayer,Robots,Controller,2D Platformer,Fast-Paced,Retro,Side Scroller,Metroidvania,Beat 'em up,Great Soundtrack,Superhero,Sci-fi,Soundtrack,Level Editor"
Rusted Warfare - RTS,"RTS,Strategy,Base Building,Multiplayer,Moddable,Indie,2D,Singleplayer,Sandbox,Real-Time,Pixel Graphics,Co-op,Real-Time with Pause,Robots,Retro,Mechs,Action,War,Tower Defense,Mod"
Placid Plastic Duck Simulator,"Cute,Collectathon,Relaxing,Physics,Psychological Horror,Immersive Sim,3D,Casual,Life Sim,Funny,Third Person,Female Protagonist,Simulation,Colorful,Surreal,Realistic,Family Friendly,Atmospheric,Memes,1990's"
Fernbus Simulator,"Automobile Sim,Simulation,Driving,Realistic,Singleplayer,Open World,Multiplayer,Moddable,First-Person,Atmospheric,Casual,Exploration,Physics,Relaxing,Management,Colorful,Replay Value,Adventure,Sexual Content,Story Rich"
Crimsonland,"Action,Shooter,Top-Down,Indie,Top-Down Shooter,Local Co-Op,Twin Stick Shooter,RPG,Gore,Classic,Co-op,Shoot 'Em Up,Survival,Arcade,2D,Zombies,Sci-fi,Local Multiplayer,Post-apocalyptic,Aliens"
"Warhammer 40,000: Mechanicus","Warhammer 40K,Strategy,Turn-Based Tactics,Games Workshop,Turn-Based Combat,Sci-fi,Turn-Based,Atmospheric,Tactical,Great Soundtrack,Turn-Based Strategy,Singleplayer,Indie,RPG,Robots,Dungeon Crawler,Difficult,Character Customization,Story Rich,Board Game"
Feudal Friends,"Online Co-Op,Multiplayer,RPG,Co-op,Casual,4 Player Local,Action Roguelike,Building,Team-Based,Simulation,Funny,Party-Based RPG,Roguelite,Colorful,Singleplayer,Base Building,Management,Tower Defense,Strategy,Cute"
Cine Tracer,"Simulation,Early Access,Cinematic"
RUNNING WITH RIFLES,"Top-Down Shooter,Action,Tactical,Artificial Intelligence,Open World,Military,Sandbox,Top-Down,Wargame,Moddable,Loot,Singleplayer,Multiplayer,PvE,Co-op,Co-op Campaign,Online Co-Op,Shooter,RPG,Isometric"
Ben and Ed - Blood Party,"Multiplayer,Zombies,Co-op,Action,Indie,Funny,Level Editor,Parkour,3D Platformer,Gore,Violent,Horror,Platformer,4 Player Local,Singleplayer,Third Person,Split Screen,Local Multiplayer,Sexual Content"
Antichamber,"Puzzle,First-Person,Indie,Surreal,Exploration,Singleplayer,Abstract,Nonlinear,Adventure,Difficult,Minimalist,Atmospheric,Psychedelic,Psychological,Colorful,Great Soundtrack,Metroidvania,Replay Value,Sci-fi,Platformer"
Ghost Exorcism INC.,"Multiplayer,Online Co-Op,Supernatural,Investigation,Horror,Atmospheric,Singleplayer,Dark,Artificial Intelligence,Survival Horror,Detective,Science,Mystery,Foreign,Realistic,Demons,Thriller,Action,Early Access,3D"
Kayak VR: Mirage,"VR,Racing,Simulation,Realistic,Immersive Sim,Physics,Nature,Arcade,Relaxing,Score Attack,Casual,Indie,Exploration,Linear,Sports,Adventure,6DOF,Asynchronous Multiplayer,Singleplayer"
Garten of Banban 3,"Horror,First-Person,Singleplayer,Psychological Horror,Cartoony,Puzzle,Dark,3D,Survival Horror,Atmospheric,Action,Lore-Rich,Walking Simulator,Mystery,Adventure,Surreal,Thriller,Casual,Story Rich,Action-Adventure"
Combat Mission Battle for Normandy,"Strategy,Turn-Based Strategy,Turn-Based Tactics,World War II,3D,PvP,Multiplayer,Singleplayer"
Crisis in the Kremlin,"Political Sim,Strategy,Cold War,Simulation,Indie,Politics,Historical,Alternate History,Grand Strategy,Diplomacy,Choices Matter,Story Rich,RPG,Management,Political,Turn-Based Strategy,Strategy RPG,CRPG,Choose Your Own Adventure,Multiple Endings"
Starpoint Gemini 3,"Space,Simulation,RPG,Space Sim,Exploration,Action,Crafting,Sci-fi,Singleplayer,Open World,Action RPG,Atmospheric,Spaceships,Looter Shooter,Open World Survival Craft,First-Person,Early Access,Third Person,Comedy,Dark Humor"
Legends of Eisenwald,"Tactical RPG,Turn-Based,Choices Matter,Strategy RPG,Choose Your Own Adventure,Story Rich,Multiple Endings,Character Customization,Medieval,Difficult,Third Person,3D,Inventory Management,Level Editor,Tactical,RPG,Strategy,Turn-Based Strategy,Historical,Turn-Based Combat"
Plasma,"Simulation,Sandbox,3D,Choose Your Own Adventure,Exploration,First-Person,Building,Automation,Stylized,Programming,Logic,Game Development,Robots,Sci-fi,Crafting,Base Building,Open World,Physics,Early Access,Singleplayer"
The Battle of Polytopia,"Strategy,Turn-Based,Singleplayer,Turn-Based Strategy,Multiplayer,4X,Turn-Based Tactics,Colorful,Minimalist,Isometric,Building,War,Diplomacy,PvP,Simulation,Cute,Action RTS,Economy,Real Time Tactics,Family Friendly"
House Party,"Nudity,Mature,NSFW,Choices Matter,Story Rich,Sandbox,Simulation,Adventure,Comedy,Sexual Content,Puzzle,Multiple Endings,Cinematic,Drama,3D,Choose Your Own Adventure,LGBTQ+,Life Sim,Female Protagonist,Singleplayer"
Dyson Sphere Program,"Space,Automation,Base Building,Building,Open World,Resource Management,Simulation,Sci-fi,Management,Sandbox,City Builder,Strategy,Singleplayer,Space Sim,3D,Third Person,Early Access,Indie,RTS,Casual"
Bakery Simulator,"Simulation,Time Management,Economy,Indie,Realistic,Casual,Singleplayer,Education,Life Sim,Crafting,First-Person,Resource Management,Relaxing,Cooking,Family Friendly,Funny,Management,Replay Value,Controller,3D"
Party Panic,"Multiplayer,4 Player Local,Casual,Funny,Local Multiplayer,Indie,Minigames,Action,Party,Party Game,Split Screen,Early Access,Co-op,Controller,Online Co-Op,Board Game,Family Friendly,Free to Play"
Battle Tanks: Legends of World War II,"Free to Play,Massively Multiplayer,Action,Simulation,Strategy,Casual,Tanks,World War II,Singleplayer"
Primal Carnage: Extinction,"Multiplayer,Dinosaurs,PvP,FPS,Class-Based,Character Customization,Team-Based,Arcade,Action,Shooter,Combat,First-Person,Third Person,Online Co-Op,Gore,Singleplayer,Violent,Hero Shooter,Controller,Competitive"
CHUCHEL,"Casual,Comedy,Funny,Point & Click,Cartoon,Colorful,Family Friendly,Cute,Cartoony,2D,Linear,Singleplayer,Hand-drawn,Stylized,Interactive Fiction,Surreal,Puzzle,Story Rich,Adventure,Indie"
Steel Division 2,"Strategy,RTS,World War II,Military,War,Singleplayer,Simulation,Multiplayer,Indie,Historical,Tactical,Grand Strategy,Realistic,Co-op,Wargame,Turn-Based Strategy,Real-Time with Pause,Sandbox,Moddable,Replay Value"
IXION,"Space,City Builder,Strategy,Survival,Resource Management,Colony Sim,Base Building,Building,Simulation,Exploration,Choices Matter,Atmospheric,Economy,Singleplayer,Dark,Management,RTS,Difficult,Post-apocalyptic,Indie"
Gloria Victis: Medieval MMORPG,"MMORPG,Open World,Medieval,Massively Multiplayer,Action,RPG,Multiplayer,Character Customization,Simulation,Indie,PvP,Immersive Sim,Atmospheric,Open World Survival Craft,Adventure,Crafting,Realistic,Survival,Swordplay,Sandbox"
Oaken,"Turn-Based Tactics,Card Battler,Singleplayer,Roguelite,Fantasy,Hex Grid,Turn-Based Strategy,Board Game,Turn-Based,Creature Collector,Colorful,RPG,Atmospheric,Tabletop,Strategy,Turn-Based Combat,Deckbuilding,Adventure,Magic,Puzzle"
Broken Pieces,"Adventure,Female Protagonist,Psychological Horror,Atmospheric,Story Rich,Action,Third Person,Singleplayer,Puzzle,Exploration,Investigation,Supernatural,Sci-fi,Thriller,Cinematic,Mystery,Narrative,Time Travel,Surreal,Point & Click"
Bright Memory: Infinite,"Action,Female Protagonist,Sexual Content,FPS,Indie,Singleplayer,Sci-fi,Shooter,First-Person,Hack and Slash,Gore,Mature,Violent,Souls-like,Character Customization,Short,Multiplayer,Swordplay,Realistic,Futuristic"
aerofly RC 8,"Simulation,Flight,3D,VR,Physics,Realistic,Third Person,First-Person,Education,Multiplayer,Singleplayer,Local Multiplayer,Sports,Moddable,PvP,Horror"
Executive Assault,"Strategy,RTS,Action,FPS,Base Building,Robots,Sci-fi,Shooter,War,Multiplayer,Indie,Real-Time,Singleplayer,Co-op,First-Person,Open World,Sandbox,Survival,Great Soundtrack"
TerraScape,"Early Access,City Builder,Puzzle,Strategy,Casual,Tutorial,Atmospheric,Board Game,Hex Grid,Card Game,Relaxing,Medieval,Building,2.5D,Colorful,Logic,Singleplayer,Management,Simulation,Top-Down"
Final Vendetta,"Action,Beat 'em up,Pixel Graphics,Arcade,Soundtrack,2D Fighter,Fighting,Female Protagonist,Side Scroller,Martial Arts,Indie,Combat,Wrestling,Multiplayer,Singleplayer"
Forgive Me Father,"FPS,Action,Lovecraftian,Shooter,Retro,3D,First-Person,Indie,Stylized,Cartoony,Gore,Violent,Psychedelic,Atmospheric,Dark Fantasy,Singleplayer,Supernatural,Mystery,Character Customization,Combat"
Return of the Obra Dinn,"Detective,Mystery,Puzzle,Story Rich,Atmospheric,Singleplayer,Indie,Great Soundtrack,First-Person,Historical,Adventure,Difficult,Naval,Multiple Endings,Retro,Violent,Pirates,Horror,Walking Simulator,Noir"
Tape to Tape,"Early Access,Physics,Character Customization,Colorful,Choices Matter,Roguelite,Co-op,Sports,Roguelike,Hockey,RPG,Management,Comic Book,Multiplayer,Singleplayer,PvP,Action,4 Player Local,Arcade,Funny"
Tea For God,"VR,Exploration,Action Roguelike,Roguelite,Dungeon Crawler,Procedural Generation,Shooter,Action-Adventure,Stylized,Sci-fi,Resource Management,Relaxing,Action,Adventure,Singleplayer,Robots,Dystopian,Combat,Crafting,Lovecraftian"
My Singing Monsters Playground,"Party,Local Multiplayer,Family Friendly,Arcade,Casual,3D Platformer,Minigames,Multiplayer,Cartoony,Platformer,3D,Colorful,Cute,Fantasy,PvP,Controller,Singleplayer,Competitive,Music,Psychological Horror"
Among Trees,"Open World Survival Craft,Exploration,Survival,Atmospheric,Open World,Relaxing,Adventure,Colorful,Crafting,First-Person,Farming,Cooking,Singleplayer,Sandbox,Building,Base Building,Simulation,Indie,Early Access,Survival Horror"
Sakura Dungeon,"Nudity,Sexual Content,Mature,Anime,RPG,Dungeon Crawler,Female Protagonist,Visual Novel,Adventure,JRPG,Singleplayer,Hentai,Cute,Indie,Turn-Based,Dating Sim,Memes,Story Rich,NSFW,Casual"
Serious Sam 2,"Action,FPS,Co-op,Comedy,Multiplayer,Shooter,First-Person,Gore,Funny,Singleplayer,Classic,Adventure,Indie,Sci-fi,Online Co-Op,Colorful,Great Soundtrack,Atmospheric,Open World,Difficult"
TOHU,"Point & Click,Casual,Female Protagonist,Cute,2D,Relaxing,Puzzle,Story Rich,Surreal,Hand-drawn,Stylized,Family Friendly,Fantasy,Time Travel,Atmospheric,Adventure,Emotional,Singleplayer,Soundtrack,Indie"
Mighty Party,"Free to Play,Card Game,Strategy,RPG,MMORPG,Turn-Based Tactics,Massively Multiplayer,PvP,Turn-Based Combat,Adventure,Team-Based,Action,Fast-Paced,Trading Card Game,Turn-Based Strategy,Tactical,Competitive,Roguelike,JRPG,Class-Based"
POSTAL: Brain Damaged,"Funny,Comedy,Memes,FPS,Action,Shooter,Gore,Soundtrack,Fast-Paced,First-Person,Retro,Violent,Horror,1990's,Old School,Psychedelic,Stylized,Singleplayer,Arcade,Atmospheric"
